,f,a
613,-441503.90625,1582.4755109514865
614,-440429.6875,1588.469305577064
615,-439355.46875,1571.82825892679
616,-438281.25,1554.251157144139
617,-437207.03125,1583.237967641861
618,-436132.8125,1572.8718455645078
619,-435058.59375,1566.6771822459589
620,-433984.375,1600.9816578124023
621,-432910.15625,1590.999634055893
622,-431835.9375,1589.8896064458313
623,-430761.71875,1565.7656077592176
624,-429687.5,1547.2064817131047
625,-428613.28125,1580.2338763860441
626,-427539.0625,1550.4365005166683
627,-426464.84375,1584.8332446312909
628,-425390.625,1581.7521384926745
629,-424316.40625,1569.5126042085647
630,-423242.1875,1576.4541155750785
631,-422167.96875,1542.5395357542752
632,-421093.75,1576.001397284285
633,-420019.53125,1573.5993508367735
634,-418945.3125,1554.2633532111806
635,-417871.09375,1550.2913913655923
636,-416796.875,1566.1893163099326
637,-415722.65625,1589.379476143428
638,-414648.4375,1588.4532848513418
639,-413574.21875,1579.8363942481205
640,-412500.0,1584.5059477461953
641,-411425.78125,1560.115156689274
642,-410351.5625,1561.0245286303957
643,-409277.34375,1558.7859689792992
644,-408203.125,1553.5750093268891
645,-407128.90625,1552.0830705585229
646,-406054.6875,1519.3087880759856
647,-404980.46875,1575.4303084518424
648,-403906.25,1582.10944322154
649,-402832.03125,1576.6624500924574
650,-401757.8125,1554.954942551467
651,-400683.59375,1565.2965902604228
652,-399609.375,1567.2966895051072
653,-398535.15625,1563.389356325867
654,-397460.9375,1574.3670797273141
655,-396386.71875,1556.7675220128083
656,-395312.5,1557.9141601668673
657,-394238.28125,1552.1088369241652
658,-393164.0625,1574.9049228113404
659,-392089.84375,1572.093653738233
660,-391015.625,1555.55263084571
661,-389941.40625,1544.0877980479543
662,-388867.1875,1550.5098217100838
663,-387792.96875,1566.0564503180287
664,-386718.75,1550.3780878071925
665,-385644.53125,1585.8472794039835
666,-384570.3125,1541.067935189366
667,-383496.09375,1549.4696242747177
668,-382421.875,1548.2608504414318
669,-381347.65625,1589.6868308051455
670,-380273.4375,1577.4890203514335
671,-379199.21875,1532.9184949937903
672,-378125.0,1580.1131622366029
673,-377050.78125,1559.0601984947552
674,-375976.5625,1530.2402443860026
675,-374902.34375,1572.5510878009734
676,-373828.125,1551.1943227470692
677,-372753.90625,1558.7289253755
678,-371679.6875,1557.2005511206562
679,-370605.46875,1563.647758770732
680,-369531.25,1571.135422967789
681,-368457.03125,1551.7176797239501
682,-367382.8125,1564.4107203096978
683,-366308.59375,1562.3293225602822
684,-365234.375,1565.6520879104326
685,-364160.15625,1565.4083912706865
686,-363085.9375,1554.3903773208278
687,-362011.71875,1556.740279802928
688,-360937.5,1547.2993590946323
689,-359863.28125,1574.2774572414248
690,-358789.0625,1546.4062560402745
691,-357714.84375,1558.1657988293641
692,-356640.625,1562.1483425205572
693,-355566.40625,1540.5179872810866
694,-354492.1875,1539.363442660441
695,-353417.96875,1592.3475130708016
696,-352343.75,1561.5237993280346
697,-351269.53125,1566.8646860184795
698,-350195.3125,1562.1973983237917
699,-349121.09375,1552.971288297883
700,-348046.875,1584.6634669983503
701,-346972.65625,1565.0774141237407
702,-345898.4375,1558.7066504316685
703,-344824.21875,1590.1915817406195
704,-343750.0,1556.840667290012
705,-342675.78125,1582.5985601946452
706,-341601.5625,1566.9729643213234
707,-340527.34375,1572.6949575115605
708,-339453.125,1572.202552512738
709,-338378.90625,1564.6829370672508
710,-337304.6875,1572.726823803279
711,-336230.46875,1584.8395542311382
712,-335156.25,1603.325430383039
713,-334082.03125,1539.4312782823756
714,-333007.8125,1568.8083615092703
715,-331933.59375,1569.4942962558798
716,-330859.375,1526.080288032969
717,-329785.15625,1580.8634162479498
718,-328710.9375,1554.5703910974655
719,-327636.71875,1537.917174383623
720,-326562.5,1571.8089924554122
721,-325488.28125,1582.7345737373396
722,-324414.0625,1580.7877633410658
723,-323339.84375,1575.8367838703612
724,-322265.625,1573.5071484779912
725,-321191.40625,1542.644023245047
726,-320117.1875,1554.721745734506
727,-319042.96875,1578.7659143128628
728,-317968.75,1554.6457739167586
729,-316894.53125,1581.788420699182
730,-315820.3125,1565.0563198951759
731,-314746.09375,1563.1524302757014
732,-313671.875,1560.9623057916458
733,-312597.65625,1538.143854161793
734,-311523.4375,1579.7050314037217
735,-310449.21875,1555.3367438639457
736,-309375.0,1568.8363197587926
737,-308300.78125,1576.1357973549339
738,-307226.5625,1574.9614727513606
739,-306152.34375,1579.779415874593
740,-305078.125,1588.6582814243156
741,-304003.90625,1574.3502391395396
742,-302929.6875,1585.911753737504
743,-301855.46875,1581.7678887394532
744,-300781.25,1591.6761939624237
745,-299707.03125,1589.974531005403
746,-298632.8125,1578.6392637996137
747,-297558.59375,1591.7828571593084
748,-296484.375,1591.2713461328253
749,-295410.15625,1582.0750293022313
750,-294335.9375,1564.3157681303294
751,-293261.71875,1596.1664694309143
752,-292187.5,1581.158138877981
753,-291113.28125,1560.7280728308285
754,-290039.0625,1574.613956538629
755,-288964.84375,1576.1500233577058
756,-287890.625,1570.7178021093223
757,-286816.40625,1627.5356728351012
758,-285742.1875,1576.181927003076
759,-284667.96875,1578.3308103665656
760,-283593.75,1617.9263207597742
761,-282519.53125,1577.0938890270845
762,-281445.3125,1585.7322313905786
763,-280371.09375,1597.579838082079
764,-279296.875,1590.8560258457599
765,-278222.65625,1579.428185005033
766,-277148.4375,1561.5811139442828
767,-276074.21875,1589.1465464287003
768,-275000.0,1599.0340359345273
769,-273925.78125,1591.7212170551868
770,-272851.5625,1595.8263599675738
771,-271777.34375,1596.8370619210975
772,-270703.125,1609.3928401947082
773,-269628.90625,1585.8287549436045
774,-268554.6875,1611.7264500381648
775,-267480.46875,1589.4694073144008
776,-266406.25,1618.9114741263877
777,-265332.03125,1608.5867343154785
778,-264257.8125,1603.2821583580824
779,-263183.59375,1598.1920433040473
780,-262109.375,1618.7367457153714
781,-261035.15625,1637.0015971564762
782,-259960.9375,1596.1879531968368
783,-258886.71875,1610.4586850786352
784,-257812.5,1607.2633756300424
785,-256738.28125,1608.7665094772346
786,-255664.0625,1630.1037781964135
787,-254589.84375,1613.076009869579
788,-253515.625,1622.496051054845
789,-252441.40625,1603.9362276946076
790,-251367.1875,1650.3970559125985
791,-250292.96875,1621.8845183533278
792,-249218.75,1590.3772402890438
793,-248144.53125,1613.9068121081527
794,-247070.3125,1624.6531212141565
795,-245996.09375,1602.5245032120351
796,-244921.875,1627.8325441071568
797,-243847.65625,1615.110744507743
798,-242773.4375,1605.5791856180247
799,-241699.21875,1636.2036333499866
