,f,a
501,-561816.40625,1234.9821675125713
502,-560742.1875,1208.433338689497
503,-559667.96875,1201.671011606332
504,-558593.75,1220.1465552667878
505,-557519.53125,1208.305086811335
506,-556445.3125,1216.969566592924
507,-555371.09375,1244.7757992166657
508,-554296.875,1232.0207957608118
509,-553222.65625,1192.3963111155688
510,-552148.4375,1222.264851275249
511,-551074.21875,1225.0861865216539
512,-550000.0,1194.919069283563
513,-548925.78125,1219.3591236185407
514,-547851.5625,1234.1631014382722
515,-546777.34375,1191.880300491628
516,-545703.125,1210.3404587977736
517,-544628.90625,1188.0837755548769
518,-543554.6875,1193.5306028320465
519,-542480.46875,1209.7306047118557
520,-541406.25,1200.1134601576562
521,-540332.03125,1179.5284864016262
522,-539257.8125,1193.0482809930422
523,-538183.59375,1198.3691323675307
524,-537109.375,1210.1261498783133
525,-536035.15625,1201.5371254366883
526,-534960.9375,1205.8885033678407
527,-533886.71875,1202.257088913363
528,-532812.5,1202.1506597642103
529,-531738.28125,1212.6715415415472
530,-530664.0625,1218.3634760637253
531,-529589.84375,1187.307221584686
532,-528515.625,1201.6183539965866
533,-527441.40625,1212.5911374214627
534,-526367.1875,1200.6286604657694
535,-525292.96875,1195.8553752691835
536,-524218.75,1214.2814991152027
537,-523144.53125,1181.0377818764991
538,-522070.3125,1171.156284030584
539,-520996.09375,1216.5354375614936
540,-519921.875,1195.9572865741463
541,-518847.65625,1200.081987903906
542,-517773.4375,1176.7914300308435
543,-516699.21875,1175.984611668333
544,-515625.0,1197.748904321972
545,-514550.78125,1175.9882454016936
546,-513476.5625,1194.3787769515288
547,-512402.34375,1186.3493985217108
548,-511328.125,1197.0634584329312
549,-510253.90625,1192.9466914894617
550,-509179.6875,1193.6804150223243
551,-508105.46875,1186.8118948333117
552,-507031.25,1186.5931032056867
553,-505957.03125,1182.2724579222813
554,-504882.8125,1186.7491517435326
555,-503808.59375,1192.5152986244643
556,-502734.375,1168.6872316147892
557,-501660.15625,1172.5561789267263
558,-500585.9375,1171.8626991863796
559,-499511.71875,1186.3740442760884
560,-498437.5,1150.3655461949925
561,-497363.28125,1167.0087112037675
562,-496289.0625,1181.2805371632985
563,-495214.84375,1165.7293794688978
564,-494140.625,1171.5563674427785
565,-493066.40625,1175.5656719759154
566,-491992.1875,1179.6763059971993
567,-490917.96875,1151.090692246511
568,-489843.75,1168.9043469313501
569,-488769.53125,1164.9215637463926
570,-487695.3125,1180.4754062480688
571,-486621.09375,1161.6251635981905
572,-485546.875,1153.801784349862
573,-484472.65625,1170.6352519268821
574,-483398.4375,1173.2284982215217
575,-482324.21875,1172.3763507399701
576,-481250.0,1149.706777776167
577,-480175.78125,1175.6071214262881
578,-479101.5625,1161.7617939834645
579,-478027.34375,1154.7205034035983
580,-476953.125,1168.1258923870073
581,-475878.90625,1166.1108483390133
582,-474804.6875,1163.6615996065946
583,-473730.46875,1170.824581010241
584,-472656.25,1147.0990046680843
585,-471582.03125,1169.935553457211
586,-470507.8125,1141.0975194666744
587,-469433.59375,1160.0719029318905
588,-468359.375,1177.74670296436
589,-467285.15625,1150.0608757176205
590,-466210.9375,1152.4459556809898
591,-465136.71875,1154.9197377153673
592,-464062.5,1160.1751994623467
593,-462988.28125,1184.4911552487513
594,-461914.0625,1165.637445447522
595,-460839.84375,1152.3146996204387
596,-459765.625,1167.2731050542236
597,-458691.40625,1161.6884747892877
598,-457617.1875,1150.5613644128234
599,-456542.96875,1135.1799083857206
600,-455468.75,1148.0796479792905
601,-454394.53125,1177.4318193435822
602,-453320.3125,1152.5630535825626
603,-452246.09375,1151.9129937716448
604,-451171.875,1169.0013778448497
605,-450097.65625,1144.0230642086055
606,-449023.4375,1145.2162953304735
607,-447949.21875,1164.9357982033455
608,-446875.0,1149.7396029131744
609,-445800.78125,1167.3683957640055
610,-444726.5625,1138.741867457889
611,-443652.34375,1138.8357047468367
612,-442578.125,1132.3295809865288
613,-441503.90625,1133.1504388941012
614,-440429.6875,1144.127028913094
615,-439355.46875,1137.8552188674482
616,-438281.25,1133.4449599859304
617,-437207.03125,1143.937460441848
618,-436132.8125,1151.3606639155787
619,-435058.59375,1139.2923089835053
620,-433984.375,1134.1840100835477
621,-432910.15625,1134.9623004333437
622,-431835.9375,1146.6916266164942
623,-430761.71875,1123.9037110528513
624,-429687.5,1146.8298512472895
625,-428613.28125,1157.56770551807
626,-427539.0625,1146.9342919844507
627,-426464.84375,1166.5358033706098
628,-425390.625,1130.9922323761145
629,-424316.40625,1146.6584476398868
630,-423242.1875,1136.61027625674
631,-422167.96875,1135.14530739308
632,-421093.75,1157.2542163071823
633,-420019.53125,1150.594753548646
634,-418945.3125,1129.7384240169529
635,-417871.09375,1151.629521707594
636,-416796.875,1141.7912033879968
637,-415722.65625,1130.4672036957127
638,-414648.4375,1119.0889838196927
639,-413574.21875,1158.4397558594824
640,-412500.0,1153.8077771992607
641,-411425.78125,1121.2341946470845
642,-410351.5625,1121.6704150106043
643,-409277.34375,1142.3257321095161
644,-408203.125,1143.3837962051718
645,-407128.90625,1152.0324206578139
646,-406054.6875,1133.775186103837
647,-404980.46875,1130.772725867241
648,-403906.25,1118.6460330186878
649,-402832.03125,1147.1933006993881
650,-401757.8125,1138.8347800651168
651,-400683.59375,1130.2381049624378
652,-399609.375,1124.8680499068669
653,-398535.15625,1110.3700754071563
654,-397460.9375,1133.7839455554945
655,-396386.71875,1123.6219684656007
656,-395312.5,1147.982920418683
657,-394238.28125,1134.5188393959452
658,-393164.0625,1137.0817630933939
659,-392089.84375,1147.568428630768
660,-391015.625,1125.45300172957
661,-389941.40625,1147.2580712269337
662,-388867.1875,1119.4527766434728
663,-387792.96875,1156.2428147053718
664,-386718.75,1147.8129495556009
665,-385644.53125,1125.2493967130015
666,-384570.3125,1134.3299925067865
667,-383496.09375,1155.25897727157
668,-382421.875,1138.2105437780403
669,-381347.65625,1125.8258917542703
670,-380273.4375,1124.840937737633
671,-379199.21875,1127.8735078366594
672,-378125.0,1152.2025974564356
673,-377050.78125,1132.0668531547733
674,-375976.5625,1122.679265420756
675,-374902.34375,1143.4324325683835
676,-373828.125,1149.8452306719296
677,-372753.90625,1127.1726722295514
678,-371679.6875,1147.3414201524727
679,-370605.46875,1122.2500465522332
680,-369531.25,1130.7449365923746
681,-368457.03125,1136.1552355946574
682,-367382.8125,1125.2359064475888
683,-366308.59375,1132.9681197366567
684,-365234.375,1120.639275418646
685,-364160.15625,1120.503355074029
686,-363085.9375,1144.9284874885636
687,-362011.71875,1138.624496109878
688,-360937.5,1129.2909135124232
689,-359863.28125,1119.005718541071
690,-358789.0625,1135.4443482257823
691,-357714.84375,1122.6505211342308
692,-356640.625,1130.399272655362
693,-355566.40625,1120.6076264320013
694,-354492.1875,1122.652953041083
695,-353417.96875,1134.8967719984093
696,-352343.75,1128.9469648833565
697,-351269.53125,1135.4986492354317
698,-350195.3125,1136.5124934100706
699,-349121.09375,1114.702119627725
700,-348046.875,1108.2038563810563
701,-346972.65625,1126.403374424658
702,-345898.4375,1134.1453660572151
703,-344824.21875,1135.863550203364
704,-343750.0,1141.9659338955864
705,-342675.78125,1146.081253728492
706,-341601.5625,1125.71565126327
707,-340527.34375,1142.8605731345253
708,-339453.125,1117.5615163959144
709,-338378.90625,1148.1053839760696
710,-337304.6875,1140.823188664412
711,-336230.46875,1127.343987764225
712,-335156.25,1131.923409751276
713,-334082.03125,1150.608959682851
714,-333007.8125,1141.3824091115846
715,-331933.59375,1130.3969007912433
716,-330859.375,1129.51784721907
717,-329785.15625,1126.3157992138752
718,-328710.9375,1129.676169639899
719,-327636.71875,1134.682041182585
720,-326562.5,1151.758450652738
721,-325488.28125,1119.058562926651
722,-324414.0625,1100.4302450429914
723,-323339.84375,1119.3635445475363
724,-322265.625,1138.1115650759516
725,-321191.40625,1151.768632999539
726,-320117.1875,1125.5472923513623
727,-319042.96875,1159.594197681198
728,-317968.75,1151.2924444562211
729,-316894.53125,1145.9584085087502
730,-315820.3125,1143.8623139512895
731,-314746.09375,1146.8125974594484
732,-313671.875,1130.385023618229
733,-312597.65625,1151.8585533303658
734,-311523.4375,1149.7096618475405
735,-310449.21875,1166.4602261406294
736,-309375.0,1139.0135405122676
737,-308300.78125,1129.9210805853327
738,-307226.5625,1157.0217076638078
739,-306152.34375,1143.3128164557686
740,-305078.125,1139.5959211109123
741,-304003.90625,1149.8491990424081
742,-302929.6875,1123.4214100484426
743,-301855.46875,1138.8587783718415
744,-300781.25,1129.5026795739775
745,-299707.03125,1139.3363302859977
746,-298632.8125,1152.986155965403
747,-297558.59375,1128.9539903145417
748,-296484.375,1125.0085640166512
749,-295410.15625,1158.9400261579397
750,-294335.9375,1139.9823469819921
751,-293261.71875,1145.7212579365016
752,-292187.5,1141.43013937169
753,-291113.28125,1149.253731625354
754,-290039.0625,1120.3049237888815
755,-288964.84375,1150.104990781361
756,-287890.625,1143.3834394966436
757,-286816.40625,1151.6150941003223
758,-285742.1875,1150.2644250357948
759,-284667.96875,1141.8477469979937
760,-283593.75,1156.1477875349565
761,-282519.53125,1126.9974621447711
762,-281445.3125,1171.203257696887
763,-280371.09375,1162.8215600129106
764,-279296.875,1153.111319303062
765,-278222.65625,1154.5633873018617
766,-277148.4375,1165.506558740305
767,-276074.21875,1166.3933269723009
768,-275000.0,1183.5977871161747
769,-273925.78125,1158.5811439476258
770,-272851.5625,1160.2010765674058
771,-271777.34375,1152.432112238264
772,-270703.125,1149.6922744443632
773,-269628.90625,1148.5247493027089
774,-268554.6875,1146.5237516702277
775,-267480.46875,1146.2177164199816
776,-266406.25,1147.6032660127212
777,-265332.03125,1173.3176156289674
778,-264257.8125,1137.834426795422
779,-263183.59375,1153.184662294452
780,-262109.375,1164.3032130998592
781,-261035.15625,1150.7047206601865
782,-259960.9375,1167.1916072203653
783,-258886.71875,1165.4809368141944
784,-257812.5,1148.509478562813
785,-256738.28125,1163.7875262700682
786,-255664.0625,1174.4797933012035
787,-254589.84375,1158.9789246489079
788,-253515.625,1152.7250468809495
789,-252441.40625,1196.121426571555
790,-251367.1875,1151.6806462538627
791,-250292.96875,1166.7797321284208
792,-249218.75,1166.2022728889176
793,-248144.53125,1179.136153118694
794,-247070.3125,1169.1631190172739
795,-245996.09375,1163.164510644161
796,-244921.875,1167.6692140767627
797,-243847.65625,1151.33655215027
798,-242773.4375,1175.3807345300188
799,-241699.21875,1173.092585011765
800,-240625.0,1188.9526705640037
801,-239550.78125,1206.269598634978
802,-238476.5625,1175.1796232661957
803,-237402.34375,1198.8396847358451
